"order_id","item_id","customer_id","discount","order_date","rk"
1175,2,292,0.2,"2017-10-09",1
1414,2,293,0.05,"2018-03-03",1
1414,1,293,0.1,"2018-03-03",1
822,2,294,0.2,"2017-04-06",1
822,1,294,0.05,"2017-04-06",1
710,4,295,0.2,"2017-02-13",1
710,3,295,0.2,"2017-02-13",1
710,5,295,0.05,"2017-02-13",1
710,2,295,0.2,"2017-02-13",1
710,1,295,0.05,"2017-02-13",1
1450,2,296,0.1,"2018-03-19",1
1450,3,296,0.2,"2018-03-19",1
1450,5,296,0.05,"2018-03-19",1
1450,4,296,0.1,"2018-03-19",1
1450,1,296,0.07,"2018-03-19",1
668,1,297,0.05,"2017-01-22",1
668,2,297,0.1,"2017-01-22",1
566,2,298,0.2,"2016-11-22",1
566,4,298,0.2,"2016-11-22",1
566,3,298,0.1,"2016-11-22",1
566,1,298,0.07,"2016-11-22",1
312,3,299,0.05,"2016-07-13",1
312,2,299,0.07,"2016-07-13",1
312,1,299,0.05,"2016-07-13",1
1417,1,300,0.2,"2018-03-04",1
817,3,301,0.05,"2017-04-04",1
817,2,301,0.07,"2017-04-04",1
817,1,301,0.05,"2017-04-04",1
1473,1,302,0.2,"2018-03-30",1
1473,2,302,0.07,"2018-03-30",1
1242,1,303,0.05,"2017-11-11",1
1242,2,303,0.07,"2017-11-11",1
1242,3,303,0.07,"2017-11-11",1
1242,4,303,0.2,"2017-11-11",1
478,1,304,0.07,"2016-10-02",1
1085,3,305,0.1,"2017-08-21",1
1085,1,305,0.2,"2017-08-21",1
1085,2,305,0.1,"2017-08-21",1
105,3,306,0.05,"2016-03-03",1
105,2,306,0.05,"2016-03-03",1
105,1,306,0.2,"2016-03-03",1
225,2,307,0.1,"2016-05-17",1
225,1,307,0.1,"2016-05-17",1
1431,4,308,0.07,"2018-03-11",1
1431,1,308,0.1,"2018-03-11",1
1431,3,308,0.2,"2018-03-11",1
1431,2,308,0.07,"2018-03-11",1
607,3,309,0.07,"2016-12-11",1
607,1,309,0.2,"2016-12-11",1
607,2,309,0.2,"2016-12-11",1
1362,2,310,0.07,"2018-01-23",1
1362,3,310,0.2,"2018-01-23",1
1362,1,310,0.2,"2018-01-23",1
1312,1,311,0.05,"2017-12-25",1
1312,2,311,0.2,"2017-12-25",1
1312,3,311,0.07,"2017-12-25",1
1375,2,312,0.2,"2018-01-30",1
1375,1,312,0.05,"2018-01-30",1
542,4,313,0.2,"2016-11-04",1
542,3,313,0.1,"2016-11-04",1
542,2,313,0.1,"2016-11-04",1
542,1,313,0.2,"2016-11-04",1
438,1,314,0.07,"2016-09-16",1
438,4,314,0.05,"2016-09-16",1
438,3,314,0.05,"2016-09-16",1
438,2,314,0.1,"2016-09-16",1
808,4,315,0.05,"2017-03-31",1
808,3,315,0.05,"2017-03-31",1
808,2,315,0.05,"2017-03-31",1
808,1,315,0.05,"2017-03-31",1
131,3,316,0.1,"2016-03-19",1
131,2,316,0.07,"2016-03-19",1
131,1,316,0.2,"2016-03-19",1
84,1,317,0.07,"2016-02-20",1
84,2,317,0.07,"2016-02-20",1
1199,3,318,0.1,"2017-10-23",1
1199,2,318,0.07,"2017-10-23",1
1199,1,318,0.05,"2017-10-23",1
285,1,319,0.05,"2016-06-25",1
285,3,319,0.1,"2016-06-25",1
285,2,319,0.05,"2016-06-25",1
1282,2,320,0.2,"2017-12-03",1
1282,1,320,0.05,"2017-12-03",1
544,1,321,0.05,"2016-11-06",1
544,2,321,0.1,"2016-11-06",1
544,3,321,0.05,"2016-11-06",1
1302,1,322,0.05,"2017-12-16",1
1302,2,322,0.1,"2017-12-16",1
1302,3,322,0.07,"2017-12-16",1
1388,1,323,0.1,"2018-02-09",1
7,1,324,0.07,"2016-01-04",1
7,3,324,0.1,"2016-01-04",1
7,2,324,0.1,"2016-01-04",1
1056,1,325,0.05,"2017-08-12",1
1093,2,326,0.1,"2017-08-25",1
1093,3,326,0.1,"2017-08-25",1
1093,1,326,0.07,"2017-08-25",1
120,4,327,0.05,"2016-03-14",1
120,5,327,0.2,"2016-03-14",1
120,3,327,0.05,"2016-03-14",1
120,2,327,0.05,"2016-03-14",1
120,1,327,0.05,"2016-03-14",1
980,2,328,0.1,"2017-06-26",1
980,1,328,0.2,"2017-06-26",1
980,3,328,0.1,"2017-06-26",1
847,1,329,0.05,"2017-04-18",1
1449,1,330,0.07,"2018-03-18",1
1449,3,330,0.07,"2018-03-18",1
1449,2,330,0.2,"2018-03-18",1
1449,5,330,0.1,"2018-03-18",1
1449,4,330,0.05,"2018-03-18",1
383,5,331,0.1,"2016-08-20",1
383,4,331,0.05,"2016-08-20",1
383,3,331,0.1,"2016-08-20",1
383,2,331,0.05,"2016-08-20",1
383,1,331,0.07,"2016-08-20",1
150,2,332,0.2,"2016-03-29",1
150,3,332,0.07,"2016-03-29",1
150,1,332,0.1,"2016-03-29",1
150,4,332,0.07,"2016-03-29",1
1244,4,333,0.1,"2017-11-12",1
1244,3,333,0.07,"2017-11-12",1
1244,2,333,0.07,"2017-11-12",1
1244,1,333,0.2,"2017-11-12",1
1117,3,334,0.1,"2017-09-08",1
1117,2,334,0.2,"2017-09-08",1
1117,1,334,0.1,"2017-09-08",1
752,1,335,0.05,"2017-03-05",1
752,2,335,0.05,"2017-03-05",1
102,1,336,0.05,"2016-03-02",1
102,2,336,0.07,"2016-03-02",1
373,5,337,0.1,"2016-08-16",1
373,1,337,0.05,"2016-08-16",1
373,2,337,0.1,"2016-08-16",1
373,3,337,0.2,"2016-08-16",1
373,4,337,0.1,"2016-08-16",1
166,1,338,0.1,"2016-04-08",1
166,2,338,0.2,"2016-04-08",1
951,1,339,0.1,"2017-06-16",1
951,2,339,0.1,"2017-06-16",1
951,3,339,0.2,"2017-06-16",1
802,3,340,0.1,"2017-03-28",1
802,4,340,0.05,"2017-03-28",1
802,1,340,0.05,"2017-03-28",1
802,2,340,0.2,"2017-03-28",1
538,1,341,0.2,"2016-11-02",1
910,1,342,0.1,"2017-05-26",1
688,1,343,0.1,"2017-02-02",1
688,2,343,0.05,"2017-02-02",1
663,1,344,0.05,"2017-01-20",1
663,2,344,0.2,"2017-01-20",1
663,4,344,0.07,"2017-01-20",1
663,5,344,0.2,"2017-01-20",1
663,3,344,0.05,"2017-01-20",1
901,1,345,0.2,"2017-05-21",1
901,2,345,0.07,"2017-05-21",1
1243,1,346,0.07,"2017-11-11",1
655,1,347,0.1,"2017-01-16",1
40,1,348,0.2,"2016-01-27",1
40,2,348,0.2,"2016-01-27",1
657,2,349,0.05,"2017-01-17",1
657,1,349,0.05,"2017-01-17",1
271,4,350,0.1,"2016-06-13",1
271,3,350,0.1,"2016-06-13",1
271,2,350,0.05,"2016-06-13",1
271,1,350,0.07,"2016-06-13",1
1132,1,351,0.05,"2017-09-19",1
1132,2,351,0.1,"2017-09-19",1
1132,3,351,0.1,"2017-09-19",1
1132,4,351,0.05,"2017-09-19",1
898,4,352,0.07,"2017-05-20",1
898,3,352,0.2,"2017-05-20",1
898,2,352,0.07,"2017-05-20",1
898,1,352,0.2,"2017-05-20",1
1022,4,353,0.07,"2017-07-23",1
1022,3,353,0.07,"2017-07-23",1
1022,2,353,0.1,"2017-07-23",1
1022,1,353,0.2,"2017-07-23",1
1001,4,354,0.07,"2017-07-13",1
1001,1,354,0.05,"2017-07-13",1
1001,3,354,0.1,"2017-07-13",1
1001,2,354,0.05,"2017-07-13",1
952,1,355,0.07,"2017-06-16",1
952,2,355,0.05,"2017-06-16",1
1023,2,356,0.1,"2017-07-23",1
1023,1,356,0.07,"2017-07-23",1
156,2,357,0.05,"2016-04-03",1
156,1,357,0.2,"2016-04-03",1
156,3,357,0.07,"2016-04-03",1
871,3,358,0.2,"2017-05-02",1
871,2,358,0.1,"2017-05-02",1
871,4,358,0.05,"2017-05-02",1
871,1,358,0.2,"2017-05-02",1
417,2,359,0.07,"2016-09-04",1
417,1,359,0.07,"2016-09-04",1
292,1,360,0.1,"2016-06-29",1
292,2,360,0.07,"2016-06-29",1
292,3,360,0.05,"2016-06-29",1
670,4,361,0.05,"2017-01-24",1
670,2,361,0.07,"2017-01-24",1
670,1,361,0.1,"2017-01-24",1
670,3,361,0.2,"2017-01-24",1
445,2,362,0.07,"2016-09-19",1
445,1,362,0.2,"2016-09-19",1
445,3,362,0.2,"2016-09-19",1
214,1,363,0.1,"2016-05-10",1
1418,1,364,0.2,"2018-03-04",1
1418,2,364,0.05,"2018-03-04",1
563,1,365,0.1,"2016-11-20",1
563,3,365,0.1,"2016-11-20",1
563,2,365,0.05,"2016-11-20",1
145,1,366,0.2,"2016-03-27",1
145,2,366,0.1,"2016-03-27",1
779,1,367,0.05,"2017-03-15",1
779,2,367,0.2,"2017-03-15",1
779,3,367,0.2,"2017-03-15",1
779,4,367,0.2,"2017-03-15",1
779,5,367,0.2,"2017-03-15",1
393,1,368,0.2,"2016-08-25",1
1184,2,369,0.05,"2017-10-14",1
1184,1,369,0.05,"2017-10-14",1
137,1,370,0.07,"2016-03-23",1
137,2,370,0.1,"2016-03-23",1
155,1,371,0.1,"2016-04-02",1
840,1,372,0.07,"2017-04-15",1
840,3,372,0.2,"2017-04-15",1
840,2,372,0.07,"2017-04-15",1
364,1,373,0.05,"2016-08-12",1
797,2,374,0.05,"2017-03-24",1
797,3,374,0.1,"2017-03-24",1
797,4,374,0.05,"2017-03-24",1
797,1,374,0.07,"2017-03-24",1
797,5,374,0.1,"2017-03-24",1
1255,1,375,0.2,"2017-11-19",1
1255,2,375,0.05,"2017-11-19",1
1255,3,375,0.2,"2017-11-19",1
1255,5,375,0.05,"2017-11-19",1
1255,4,375,0.05,"2017-11-19",1
896,2,376,0.05,"2017-05-19",1
896,1,376,0.05,"2017-05-19",1
511,2,377,0.1,"2016-10-18",1
511,1,377,0.05,"2016-10-18",1
279,1,378,0.07,"2016-06-21",1
1101,2,379,0.05,"2017-08-29",1
1101,1,379,0.07,"2017-08-29",1
686,1,380,0.2,"2017-02-01",1
686,3,380,0.2,"2017-02-01",1
686,5,380,0.2,"2017-02-01",1
686,4,380,0.2,"2017-02-01",1
686,2,380,0.1,"2017-02-01",1
68,2,381,0.1,"2016-02-10",1
68,1,381,0.07,"2016-02-10",1
720,2,382,0.1,"2017-02-16",1
720,1,382,0.07,"2017-02-16",1
660,1,383,0.2,"2017-01-18",1
660,4,383,0.2,"2017-01-18",1
660,3,383,0.05,"2017-01-18",1
660,2,383,0.07,"2017-01-18",1
891,2,384,0.05,"2017-05-15",1
891,4,384,0.1,"2017-05-15",1
891,1,384,0.1,"2017-05-15",1
891,3,384,0.1,"2017-05-15",1
77,3,385,0.2,"2016-02-16",1
77,4,385,0.2,"2016-02-16",1
77,2,385,0.1,"2016-02-16",1
77,1,385,0.07,"2016-02-16",1
875,2,386,0.05,"2017-05-05",1
875,1,386,0.1,"2017-05-05",1
875,3,386,0.07,"2017-05-05",1
875,4,386,0.2,"2017-05-05",1
1266,1,387,0.2,"2017-11-25",1
1266,2,387,0.2,"2017-11-25",1
1113,1,388,0.07,"2017-09-06",1
966,1,389,0.05,"2017-06-20",1
966,2,389,0.07,"2017-06-20",1
188,1,390,0.07,"2016-04-22",1
746,1,391,0.1,"2017-03-02",1
1478,1,392,0.1,"2018-03-31",1
1478,2,392,0.2,"2018-03-31",1
83,1,393,0.2,"2016-02-19",1
83,2,393,0.05,"2016-02-19",1
872,2,394,0.1,"2017-05-03",1
872,1,394,0.07,"2017-05-03",1
1454,1,395,0.07,"2018-03-20",1
1454,4,395,0.05,"2018-03-20",1
1454,3,395,0.2,"2018-03-20",1
1454,2,395,0.1,"2018-03-20",1
404,1,396,0.07,"2016-08-31",1
404,2,396,0.05,"2016-08-31",1
404,3,396,0.2,"2016-08-31",1
80,2,397,0.1,"2016-02-17",1
80,1,397,0.1,"2016-02-17",1
80,3,397,0.2,"2016-02-17",1
422,1,398,0.05,"2016-09-06",1
446,2,399,0.07,"2016-09-19",1
446,1,399,0.2,"2016-09-19",1
977,4,400,0.05,"2017-06-26",1
977,2,400,0.05,"2017-06-26",1
977,1,400,0.1,"2017-06-26",1
977,3,400,0.05,"2017-06-26",1
502,1,401,0.05,"2016-10-12",1
908,1,402,0.2,"2017-05-25",1
908,3,402,0.1,"2017-05-25",1
908,2,402,0.1,"2017-05-25",1
124,3,403,0.05,"2016-03-16",1
124,2,403,0.07,"2016-03-16",1
124,1,403,0.05,"2016-03-16",1
964,2,404,0.2,"2017-06-20",1
964,1,404,0.2,"2017-06-20",1
1455,2,405,0.2,"2018-03-20",1
1455,1,405,0.05,"2018-03-20",1
833,1,406,0.05,"2017-04-12",1
1029,2,407,0.1,"2017-07-29",1
1029,4,407,0.1,"2017-07-29",1
1029,3,407,0.2,"2017-07-29",1
1029,1,407,0.2,"2017-07-29",1
1019,1,408,0.1,"2017-07-22",1
1019,2,408,0.2,"2017-07-22",1
1019,3,408,0.05,"2017-07-22",1
1019,4,408,0.2,"2017-07-22",1
133,1,409,0.05,"2016-03-20",1
133,2,409,0.2,"2016-03-20",1
384,1,410,0.1,"2016-08-20",1
384,2,410,0.2,"2016-08-20",1
384,3,410,0.05,"2016-08-20",1
384,4,410,0.1,"2016-08-20",1
384,5,410,0.2,"2016-08-20",1
274,2,411,0.1,"2016-06-17",1
274,3,411,0.07,"2016-06-17",1
274,1,411,0.05,"2016-06-17",1
1077,1,412,0.05,"2017-08-19",1
259,4,413,0.1,"2016-06-06",1
259,3,413,0.2,"2016-06-06",1
259,1,413,0.05,"2016-06-06",1
259,2,413,0.1,"2016-06-06",1
90,1,414,0.1,"2016-02-23",1
90,2,414,0.07,"2016-02-23",1
823,3,415,0.2,"2017-04-06",1
823,2,415,0.2,"2017-04-06",1
823,1,415,0.07,"2017-04-06",1
409,2,416,0.2,"2016-09-01",1
409,1,416,0.07,"2016-09-01",1
409,3,416,0.05,"2016-09-01",1
703,2,417,0.05,"2017-02-08",1
703,4,417,0.2,"2017-02-08",1
703,3,417,0.2,"2017-02-08",1
703,1,417,0.2,"2017-02-08",1
1317,1,418,0.1,"2017-12-27",1
994,3,419,0.07,"2017-07-09",1
994,1,419,0.1,"2017-07-09",1
994,2,419,0.2,"2017-07-09",1
805,2,420,0.2,"2017-03-29",1
805,5,420,0.05,"2017-03-29",1
805,4,420,0.07,"2017-03-29",1
805,3,420,0.2,"2017-03-29",1
805,1,420,0.05,"2017-03-29",1
484,3,421,0.05,"2016-10-06",1
484,4,421,0.2,"2016-10-06",1
484,2,421,0.05,"2016-10-06",1
484,1,421,0.1,"2016-10-06",1
106,2,422,0.1,"2016-03-04",1
106,1,422,0.1,"2016-03-04",1
573,1,423,0.2,"2016-11-24",1
306,2,424,0.07,"2016-07-09",1
306,1,424,0.2,"2016-07-09",1
1334,4,425,0.05,"2018-01-07",1
1334,5,425,0.05,"2018-01-07",1
1334,1,425,0.05,"2018-01-07",1
1334,2,425,0.07,"2018-01-07",1
1334,3,425,0.1,"2018-01-07",1
1247,1,426,0.1,"2017-11-16",1
1247,3,426,0.05,"2017-11-16",1
1247,2,426,0.1,"2017-11-16",1
1373,1,427,0.1,"2018-01-29",1
841,5,428,0.1,"2017-04-15",1
841,4,428,0.07,"2017-04-15",1
841,3,428,0.2,"2017-04-15",1
841,2,428,0.2,"2017-04-15",1
841,1,428,0.1,"2017-04-15",1
1032,2,429,0.1,"2017-07-30",1
1032,1,429,0.1,"2017-07-30",1
784,1,430,0.07,"2017-03-16",1
784,2,430,0.1,"2017-03-16",1
784,3,430,0.2,"2017-03-16",1
830,1,431,0.2,"2017-04-11",1
830,3,431,0.2,"2017-04-11",1
830,2,431,0.07,"2017-04-11",1
791,1,432,0.2,"2017-03-20",1
791,2,432,0.07,"2017-03-20",1
742,2,433,0.07,"2017-02-28",1
742,1,433,0.05,"2017-02-28",1
427,2,434,0.1,"2016-09-09",1
427,3,434,0.07,"2016-09-09",1
427,1,434,0.07,"2016-09-09",1
1261,1,435,0.2,"2017-11-23",1
1261,2,435,0.2,"2017-11-23",1
1261,3,435,0.05,"2017-11-23",1
1261,4,435,0.1,"2017-11-23",1
988,3,436,0.07,"2017-07-02",1
988,2,436,0.07,"2017-07-02",1
988,1,436,0.2,"2017-07-02",1
29,4,437,0.2,"2016-01-20",1
29,1,437,0.05,"2016-01-20",1
29,3,437,0.1,"2016-01-20",1
29,5,437,0.05,"2016-01-20",1
29,2,437,0.2,"2016-01-20",1
138,2,438,0.2,"2016-03-23",1
138,1,438,0.1,"2016-03-23",1
644,1,439,0.07,"2017-01-08",1
1357,1,440,0.2,"2018-01-20",1
1357,2,440,0.2,"2018-01-20",1
1357,3,440,0.2,"2018-01-20",1
359,3,441,0.2,"2016-08-07",1
359,2,441,0.07,"2016-08-07",1
359,1,441,0.07,"2016-08-07",1
10,1,442,0.1,"2016-01-05",1
1329,1,443,0.07,"2018-01-04",1
1329,5,443,0.1,"2018-01-04",1
1329,2,443,0.05,"2018-01-04",1
1329,3,443,0.07,"2018-01-04",1
1329,4,443,0.2,"2018-01-04",1
1310,1,444,0.2,"2017-12-24",1
1310,3,444,0.1,"2017-12-24",1
1310,4,444,0.2,"2017-12-24",1
1310,2,444,0.2,"2017-12-24",1
577,1,445,0.2,"2016-11-27",1
863,1,446,0.1,"2017-04-28",1
398,3,447,0.2,"2016-08-29",1
398,1,447,0.05,"2016-08-29",1
398,2,447,0.05,"2016-08-29",1
398,4,447,0.05,"2016-08-29",1
772,1,448,0.07,"2017-03-11",1
477,1,449,0.1,"2016-10-02",1
477,2,449,0.05,"2016-10-02",1
15,2,450,0.07,"2016-01-09",1
15,3,450,0.05,"2016-01-09",1
15,4,450,0.2,"2016-01-09",1
15,1,450,0.07,"2016-01-09",1
387,1,451,0.2,"2016-08-20",1
1403,1,452,0.1,"2018-02-21",1
1068,2,453,0.2,"2017-08-17",1
1068,1,453,0.2,"2017-08-17",1
1068,4,453,0.2,"2017-08-17",1
1068,3,453,0.2,"2017-08-17",1
619,1,454,0.07,"2016-12-22",1
836,1,455,0.2,"2017-04-13",1
1057,2,456,0.05,"2017-08-12",1
1057,1,456,0.2,"2017-08-12",1
1057,3,456,0.05,"2017-08-12",1
965,1,457,0.1,"2017-06-20",1
1256,2,458,0.1,"2017-11-19",1
1256,1,458,0.2,"2017-11-19",1
181,4,459,0.05,"2016-04-18",1
181,3,459,0.2,"2016-04-18",1
181,2,459,0.1,"2016-04-18",1
181,1,459,0.05,"2016-04-18",1
1052,1,460,0.05,"2017-08-10",1
1052,2,460,0.05,"2017-08-10",1
1052,3,460,0.07,"2017-08-10",1
985,1,461,0.07,"2017-06-30",1
985,2,461,0.2,"2017-06-30",1
985,3,461,0.05,"2017-06-30",1
1233,3,462,0.2,"2017-11-06",1
1233,2,462,0.1,"2017-11-06",1
1233,1,462,0.2,"2017-11-06",1
1439,3,463,0.05,"2018-03-15",1
1439,1,463,0.07,"2018-03-15",1
1439,2,463,0.2,"2018-03-15",1
1439,4,463,0.05,"2018-03-15",1
1349,4,464,0.2,"2018-01-15",1
1349,3,464,0.2,"2018-01-15",1
1349,2,464,0.07,"2018-01-15",1
1349,1,464,0.05,"2018-01-15",1
485,1,465,0.1,"2016-10-06",1
485,2,465,0.05,"2016-10-06",1
620,1,466,0.2,"2016-12-22",1
1267,1,467,0.1,"2017-11-25",1
1267,2,467,0.07,"2017-11-25",1
1267,4,467,0.05,"2017-11-25",1
1267,3,467,0.2,"2017-11-25",1
472,2,468,0.1,"2016-09-30",1
472,1,468,0.1,"2016-09-30",1
112,3,469,0.05,"2016-03-08",1
112,4,469,0.2,"2016-03-08",1
112,2,469,0.07,"2016-03-08",1
112,1,469,0.2,"2016-03-08",1
546,1,470,0.05,"2016-11-09",1
546,2,470,0.1,"2016-11-09",1
546,3,470,0.07,"2016-11-09",1
116,1,471,0.05,"2016-03-10",1
929,3,472,0.05,"2017-06-05",1
929,2,472,0.1,"2017-06-05",1
929,1,472,0.2,"2017-06-05",1
860,1,473,0.05,"2017-04-27",1
860,2,473,0.2,"2017-04-27",1
860,3,473,0.2,"2017-04-27",1
860,4,473,0.07,"2017-04-27",1
860,5,473,0.05,"2017-04-27",1
1419,3,474,0.1,"2018-03-04",1
1419,2,474,0.2,"2018-03-04",1
1419,1,474,0.07,"2018-03-04",1
378,1,475,0.05,"2016-08-17",1
1354,1,476,0.07,"2018-01-19",1
856,1,477,0.05,"2017-04-23",1
1442,1,478,0.1,"2018-03-16",1
1442,2,478,0.07,"2018-03-16",1
1442,3,478,0.05,"2018-03-16",1
792,1,479,0.2,"2017-03-22",1
792,2,479,0.2,"2017-03-22",1
792,5,479,0.2,"2017-03-22",1
792,3,479,0.2,"2017-03-22",1
792,4,479,0.05,"2017-03-22",1
324,4,480,0.05,"2016-07-20",1
324,3,480,0.2,"2016-07-20",1
324,2,480,0.2,"2016-07-20",1
324,1,480,0.1,"2016-07-20",1
324,5,480,0.05,"2016-07-20",1
481,3,481,0.1,"2016-10-04",1
481,2,481,0.07,"2016-10-04",1
481,1,481,0.2,"2016-10-04",1
1222,1,482,0.2,"2017-11-01",1
1432,1,483,0.2,"2018-03-11",1
127,2,484,0.1,"2016-03-17",1
127,3,484,0.07,"2016-03-17",1
127,1,484,0.07,"2016-03-17",1
997,3,485,0.07,"2017-07-11",1
997,2,485,0.2,"2017-07-11",1
997,1,485,0.07,"2017-07-11",1
1187,2,486,0.07,"2017-10-15",1
1187,3,486,0.1,"2017-10-15",1
1187,1,486,0.1,"2017-10-15",1
1187,4,486,0.1,"2017-10-15",1
587,1,487,0.05,"2016-12-06",1
587,2,487,0.05,"2016-12-06",1
587,3,487,0.05,"2016-12-06",1
587,4,487,0.2,"2016-12-06",1
1383,2,488,0.05,"2018-02-07",1
1383,1,488,0.2,"2018-02-07",1
227,1,489,0.05,"2016-05-17",1
227,2,489,0.1,"2016-05-17",1
776,4,490,0.1,"2017-03-13",1
776,3,490,0.1,"2017-03-13",1
776,2,490,0.2,"2017-03-13",1
776,1,490,0.2,"2017-03-13",1
1389,1,491,0.1,"2018-02-11",1
1389,2,491,0.05,"2018-02-11",1
1389,3,491,0.07,"2018-02-11",1
449,2,492,0.05,"2016-09-21",1
449,3,492,0.07,"2016-09-21",1
449,1,492,0.05,"2016-09-21",1
449,4,492,0.2,"2016-09-21",1
1069,1,493,0.07,"2017-08-17",1
1069,2,493,0.1,"2017-08-17",1
1127,3,494,0.2,"2017-09-15",1
1127,1,494,0.1,"2017-09-15",1
1127,2,494,0.07,"2017-09-15",1
1011,1,495,0.2,"2017-07-18",1
1011,2,495,0.2,"2017-07-18",1
1011,3,495,0.2,"2017-07-18",1
1011,4,495,0.05,"2017-07-18",1
777,1,496,0.2,"2017-03-13",1
777,2,496,0.2,"2017-03-13",1
777,3,496,0.2,"2017-03-13",1
272,1,497,0.07,"2016-06-15",1
272,2,497,0.07,"2016-06-15",1
153,1,498,0.07,"2016-03-30",1
153,3,498,0.05,"2016-03-30",1
153,2,498,0.07,"2016-03-30",1
681,2,499,0.07,"2017-01-29",1
681,4,499,0.05,"2017-01-29",1
681,5,499,0.07,"2017-01-29",1
681,1,499,0.05,"2017-01-29",1
681,3,499,0.2,"2017-01-29",1
730,1,500,0.05,"2017-02-21",1
730,4,500,0.1,"2017-02-21",1
730,3,500,0.07,"2017-02-21",1
730,2,500,0.1,"2017-02-21",1
226,1,501,0.05,"2016-05-17",1
1353,3,502,0.2,"2018-01-17",1
1353,2,502,0.07,"2018-01-17",1
1353,1,502,0.05,"2018-01-17",1
1353,4,502,0.05,"2018-01-17",1
1003,1,503,0.05,"2017-07-14",1
1003,2,503,0.05,"2017-07-14",1
58,1,504,0.05,"2016-02-05",1
58,2,504,0.07,"2016-02-05",1
58,3,504,0.1,"2016-02-05",1
1470,3,505,0.05,"2018-03-28",1
1470,1,505,0.1,"2018-03-28",1
1470,2,505,0.05,"2018-03-28",1
527,3,506,0.1,"2016-10-27",1
527,4,506,0.2,"2016-10-27",1
527,2,506,0.2,"2016-10-27",1
527,1,506,0.07,"2016-10-27",1
883,1,507,0.05,"2017-05-11",1
883,2,507,0.05,"2017-05-11",1
1196,1,508,0.07,"2017-10-19",1
1262,2,509,0.05,"2017-11-23",1
1262,1,509,0.07,"2017-11-23",1
1262,4,509,0.07,"2017-11-23",1
1262,3,509,0.07,"2017-11-23",1
254,3,510,0.05,"2016-06-03",1
254,2,510,0.05,"2016-06-03",1
254,1,510,0.07,"2016-06-03",1
974,2,511,0.2,"2017-06-24",1
974,1,511,0.1,"2017-06-24",1
637,1,512,0.1,"2017-01-03",1
637,2,512,0.1,"2017-01-03",1
482,2,513,0.1,"2016-10-05",1
482,1,513,0.2,"2016-10-05",1
209,1,514,0.1,"2016-05-07",1
1445,2,515,0.07,"2018-03-17",1
1445,3,515,0.1,"2018-03-17",1
1445,1,515,0.1,"2018-03-17",1
87,1,516,0.2,"2016-02-21",1
87,2,516,0.1,"2016-02-21",1
1133,4,517,0.2,"2017-09-19",1
1133,2,517,0.07,"2017-09-19",1
1133,3,517,0.2,"2017-09-19",1
1133,1,517,0.05,"2017-09-19",1
1437,1,518,0.05,"2018-03-15",1
912,4,519,0.2,"2017-05-27",1
912,3,519,0.05,"2017-05-27",1
912,2,519,0.05,"2017-05-27",1
912,1,519,0.2,"2017-05-27",1
635,1,520,0.05,"2016-12-30",1
81,2,521,0.05,"2016-02-17",1
81,1,521,0.2,"2016-02-17",1
81,3,521,0.05,"2016-02-17",1
394,3,522,0.2,"2016-08-26",1
394,1,522,0.05,"2016-08-26",1
394,2,522,0.2,"2016-08-26",1
3,1,523,0.05,"2016-01-02",1
3,2,523,0.05,"2016-01-02",1
811,4,524,0.1,"2017-04-01",1
811,3,524,0.07,"2017-04-01",1
811,2,524,0.2,"2017-04-01",1
811,1,524,0.07,"2017-04-01",1
946,3,525,0.05,"2017-06-14",1
946,5,525,0.07,"2017-06-14",1
946,4,525,0.2,"2017-06-14",1
946,1,525,0.1,"2017-06-14",1
946,2,525,0.2,"2017-06-14",1
67,5,526,0.2,"2016-02-09",1
67,4,526,0.1,"2016-02-09",1
67,1,526,0.2,"2016-02-09",1
67,2,526,0.1,"2016-02-09",1
67,3,526,0.2,"2016-02-09",1
367,1,527,0.1,"2016-08-14",1
367,2,527,0.05,"2016-08-14",1
367,3,527,0.05,"2016-08-14",1
328,1,528,0.1,"2016-07-23",1
79,1,529,0.1,"2016-02-17",1
79,2,529,0.05,"2016-02-17",1
79,4,529,0.07,"2016-02-17",1
79,3,529,0.1,"2016-02-17",1
687,4,530,0.07,"2017-02-02",1
687,3,530,0.2,"2017-02-02",1
687,2,530,0.07,"2017-02-02",1
687,1,530,0.05,"2017-02-02",1
755,1,531,0.07,"2017-03-06",1
755,2,531,0.05,"2017-03-06",1
755,3,531,0.1,"2017-03-06",1
636,1,532,0.2,"2017-01-03",1
1298,1,533,0.05,"2017-12-14",1
1298,2,533,0.07,"2017-12-14",1
1170,2,534,0.05,"2017-10-05",1
1170,3,534,0.1,"2017-10-05",1
1170,1,534,0.1,"2017-10-05",1
54,1,535,0.2,"2016-02-04",1
54,2,535,0.2,"2016-02-04",1
375,1,536,0.05,"2016-08-17",1
375,2,536,0.05,"2016-08-17",1
375,3,536,0.07,"2016-08-17",1
375,4,536,0.05,"2016-08-17",1
942,5,537,0.05,"2017-06-13",1
942,4,537,0.05,"2017-06-13",1
942,1,537,0.05,"2017-06-13",1
942,2,537,0.1,"2017-06-13",1
942,3,537,0.07,"2017-06-13",1
595,2,538,0.07,"2016-12-08",1
595,3,538,0.07,"2016-12-08",1
595,4,538,0.07,"2016-12-08",1
595,5,538,0.05,"2016-12-08",1
595,1,538,0.07,"2016-12-08",1
1042,1,539,0.1,"2017-08-06",1
268,1,540,0.05,"2016-06-11",1
268,2,540,0.2,"2016-06-11",1
