"customer_id","order_id","item_id","quantity","list_price","discount","order_date","rk"
649,235,2,2,269.99,0.05,"2016-05-24",1
649,235,3,2,3999.99,0.05,"2016-05-24",1
649,235,1,1,469.99,0.07,"2016-05-24",1
650,959,1,1,529.99,0.2,"2017-06-18",1
650,959,2,1,619.99,0.1,"2017-06-18",1
650,959,3,1,1469.99,0.05,"2017-06-18",1
650,959,4,1,346.99,0.07,"2017-06-18",1
651,892,1,1,832.99,0.1,"2017-05-15",1
651,892,4,1,189.99,0.05,"2017-05-15",1
651,892,3,2,5999.99,0.07,"2017-05-15",1
651,892,2,2,2999.99,0.2,"2017-05-15",1
652,1165,1,2,346.99,0.07,"2017-10-02",1
652,1165,2,1,449.99,0.07,"2017-10-02",1
653,793,2,2,299.99,0.05,"2017-03-23",1
653,793,3,2,599.99,0.05,"2017-03-23",1
653,793,1,1,1559.99,0.05,"2017-03-23",1
654,614,2,1,269.99,0.05,"2016-12-18",1
654,614,1,1,449.0,0.1,"2016-12-18",1
655,1061,1,1,269.99,0.07,"2017-08-15",1
655,1061,2,1,449.0,0.1,"2017-08-15",1
656,922,2,1,749.99,0.2,"2017-05-31",1
656,922,1,1,449.99,0.2,"2017-05-31",1
656,922,3,1,149.99,0.1,"2017-05-31",1
657,25,5,1,269.99,0.1,"2016-01-18",1
657,25,4,1,269.99,0.2,"2016-01-18",1
657,25,3,1,269.99,0.2,"2016-01-18",1
657,25,2,2,1549.0,0.2,"2016-01-18",1
657,25,1,2,299.99,0.2,"2016-01-18",1
658,953,1,2,299.99,0.07,"2017-06-16",1
659,332,1,2,449.0,0.05,"2016-07-24",1
660,708,3,2,469.99,0.2,"2017-02-10",1
660,708,2,1,5299.99,0.1,"2017-02-10",1
660,708,1,1,469.99,0.07,"2017-02-10",1
661,874,1,1,5499.99,0.05,"2017-05-04",1
661,874,4,2,799.99,0.07,"2017-05-04",1
661,874,3,1,749.99,0.1,"2017-05-04",1
661,874,2,2,999.99,0.05,"2017-05-04",1
662,845,3,2,599.99,0.05,"2017-04-17",1
662,845,5,1,189.99,0.05,"2017-04-17",1
662,845,1,2,599.99,0.2,"2017-04-17",1
662,845,2,1,599.99,0.2,"2017-04-17",1
662,845,4,2,749.99,0.2,"2017-04-17",1
663,1129,2,1,5499.99,0.2,"2017-09-17",1
663,1129,1,2,416.99,0.2,"2017-09-17",1
663,1129,3,2,4999.99,0.05,"2017-09-17",1
664,521,1,1,1320.99,0.2,"2016-10-23",1
664,521,2,1,269.99,0.2,"2016-10-23",1
665,1232,2,2,470.99,0.05,"2017-11-06",1
665,1232,1,2,2899.99,0.07,"2017-11-06",1
665,1232,3,2,469.99,0.2,"2017-11-06",1
666,827,1,1,5299.99,0.05,"2017-04-07",1
666,827,2,1,1469.99,0.2,"2017-04-07",1
666,827,3,1,2499.99,0.2,"2017-04-07",1
666,827,4,1,449.99,0.2,"2017-04-07",1
667,442,3,2,469.99,0.2,"2016-09-18",1
667,442,2,2,599.99,0.2,"2016-09-18",1
667,442,1,2,599.99,0.07,"2016-09-18",1
668,89,2,2,469.99,0.1,"2016-02-21",1
668,89,1,1,1320.99,0.05,"2016-02-21",1
669,1213,3,2,489.99,0.1,"2017-10-27",1
669,1213,1,2,489.99,0.07,"2017-10-27",1
669,1213,2,1,647.99,0.07,"2017-10-27",1
669,1213,4,1,529.99,0.05,"2017-10-27",1
670,316,4,1,449.0,0.2,"2016-07-17",1
670,316,1,2,749.99,0.2,"2016-07-17",1
670,316,2,2,599.99,0.1,"2016-07-17",1
670,316,3,1,599.99,0.1,"2016-07-17",1
670,316,5,1,429.0,0.05,"2016-07-17",1
671,771,1,2,269.99,0.2,"2017-03-11",1
671,771,2,1,189.99,0.2,"2017-03-11",1
672,716,2,2,209.99,0.07,"2017-02-15",1
672,716,3,1,402.99,0.1,"2017-02-15",1
672,716,4,2,2899.99,0.05,"2017-02-15",1
672,716,1,2,470.99,0.1,"2017-02-15",1
673,641,1,1,529.99,0.05,"2017-01-07",1
673,641,2,1,3499.99,0.2,"2017-01-07",1
673,641,3,1,489.99,0.2,"2017-01-07",1
674,829,1,1,551.99,0.2,"2017-04-09",1
674,829,2,2,533.99,0.1,"2017-04-09",1
675,1087,3,2,2599.99,0.1,"2017-08-22",1
675,1087,1,1,529.99,0.07,"2017-08-22",1
675,1087,2,2,489.99,0.07,"2017-08-22",1
675,1087,4,2,269.99,0.07,"2017-08-22",1
675,1087,5,2,416.99,0.2,"2017-08-22",1
676,528,1,2,269.99,0.05,"2016-10-28",1
677,110,1,1,269.99,0.1,"2016-03-06",1
678,623,1,1,1799.99,0.07,"2016-12-24",1
679,134,1,2,449.0,0.1,"2016-03-20",1
679,134,2,2,749.99,0.07,"2016-03-20",1
679,134,3,2,449.0,0.07,"2016-03-20",1
680,1381,1,2,229.99,0.2,"2018-02-05",1
680,1381,2,2,899.99,0.1,"2018-02-05",1
681,664,1,2,875.99,0.07,"2017-01-20",1
681,664,2,1,1320.99,0.07,"2017-01-20",1
681,664,3,1,5999.99,0.2,"2017-01-20",1
681,664,4,2,339.99,0.2,"2017-01-20",1
681,664,5,1,5299.99,0.07,"2017-01-20",1
682,265,1,2,2999.99,0.2,"2016-06-10",1
683,601,1,2,549.99,0.2,"2016-12-09",1
684,648,1,1,549.99,0.07,"2017-01-09",1
685,125,1,1,429.0,0.1,"2016-03-16",1
686,480,3,2,299.99,0.07,"2016-10-04",1
686,480,2,1,529.99,0.05,"2016-10-04",1
686,480,1,1,2899.99,0.05,"2016-10-04",1
687,981,4,2,832.99,0.1,"2017-06-26",1
687,981,5,1,4999.99,0.07,"2017-06-26",1
687,981,1,1,832.99,0.1,"2017-06-26",1
687,981,2,2,299.99,0.05,"2017-06-26",1
687,981,3,2,269.99,0.07,"2017-06-26",1
688,581,1,2,1799.99,0.07,"2016-12-03",1
689,1365,1,1,1549.99,0.07,"2018-01-25",1
689,1365,3,1,749.99,0.05,"2018-01-25",1
689,1365,2,1,4999.99,0.07,"2018-01-25",1
690,774,5,2,4999.99,0.1,"2017-03-12",1
690,774,4,1,749.99,0.05,"2017-03-12",1
690,774,3,1,599.99,0.2,"2017-03-12",1
690,774,2,2,832.99,0.05,"2017-03-12",1
690,774,1,1,346.99,0.05,"2017-03-12",1
691,460,4,2,269.99,0.1,"2016-09-25",1
691,460,3,1,2899.99,0.2,"2016-09-25",1
691,460,2,2,449.0,0.07,"2016-09-25",1
691,460,1,1,449.0,0.05,"2016-09-25",1
692,1463,1,2,6499.99,0.05,"2018-03-23",1
692,1463,2,1,1549.0,0.05,"2018-03-23",1
693,143,1,1,469.99,0.2,"2016-03-26",1
694,737,3,2,799.99,0.07,"2017-02-27",1
694,737,4,1,469.99,0.2,"2017-02-27",1
694,737,2,2,449.0,0.07,"2017-02-27",1
694,737,1,1,875.99,0.05,"2017-02-27",1
695,307,1,2,529.99,0.05,"2016-07-09",1
696,19,1,1,1549.0,0.07,"2016-01-14",1
696,19,2,2,2999.99,0.2,"2016-01-14",1
697,471,2,2,269.99,0.05,"2016-09-30",1
697,471,1,1,269.99,0.2,"2016-09-30",1
698,745,1,2,299.99,0.05,"2017-03-01",1
698,745,3,1,647.99,0.1,"2017-03-01",1
698,745,2,2,269.99,0.2,"2017-03-01",1
699,913,2,2,549.99,0.05,"2017-05-27",1
699,913,1,2,209.99,0.1,"2017-05-27",1
700,787,2,2,250.99,0.1,"2017-03-18",1
700,787,1,2,6499.99,0.07,"2017-03-18",1
701,764,1,1,2699.99,0.07,"2017-03-09",1
701,764,2,2,299.99,0.05,"2017-03-09",1
701,764,3,2,1099.99,0.07,"2017-03-09",1
702,1227,4,1,1799.99,0.07,"2017-11-04",1
702,1227,5,2,2299.99,0.2,"2017-11-04",1
702,1227,3,1,599.99,0.05,"2017-11-04",1
702,1227,2,1,539.99,0.07,"2017-11-04",1
702,1227,1,2,209.99,0.2,"2017-11-04",1
703,483,1,1,429.0,0.07,"2016-10-06",1
704,441,2,1,529.99,0.1,"2016-09-18",1
704,441,1,1,549.99,0.07,"2016-09-18",1
705,305,1,1,1549.0,0.07,"2016-07-07",1
705,305,2,1,469.99,0.1,"2016-07-07",1
705,305,3,2,999.99,0.2,"2016-07-07",1
706,990,3,1,349.99,0.1,"2017-07-04",1
706,990,4,2,269.99,0.1,"2017-07-04",1
706,990,1,2,469.99,0.2,"2017-07-04",1
706,990,2,1,999.99,0.1,"2017-07-04",1
707,569,1,1,599.99,0.05,"2016-11-23",1
707,569,2,2,549.99,0.1,"2016-11-23",1
708,1151,1,2,999.99,0.05,"2017-09-29",1
709,486,2,2,299.99,0.05,"2016-10-06",1
709,486,1,1,2999.99,0.07,"2016-10-06",1
710,139,2,1,999.99,0.07,"2016-03-23",1
710,139,1,2,449.0,0.07,"2016-03-23",1
711,610,1,1,599.99,0.1,"2016-12-13",1
711,610,2,1,549.99,0.07,"2016-12-13",1
711,610,3,2,449.0,0.07,"2016-12-13",1
711,610,4,1,999.99,0.07,"2016-12-13",1
711,610,5,1,1799.99,0.1,"2016-12-13",1
712,495,1,1,269.99,0.2,"2016-10-10",1
712,495,2,1,2999.99,0.05,"2016-10-10",1
713,1308,1,1,3199.99,0.05,"2017-12-22",1
713,1308,3,2,269.99,0.07,"2017-12-22",1
713,1308,5,1,469.99,0.07,"2017-12-22",1
713,1308,4,1,5499.99,0.2,"2017-12-22",1
713,1308,2,1,416.99,0.2,"2017-12-22",1
714,148,1,1,269.99,0.05,"2016-03-28",1
715,846,1,2,1409.99,0.05,"2017-04-17",1
715,846,2,1,5299.99,0.07,"2017-04-17",1
715,846,5,2,551.99,0.07,"2017-04-17",1
715,846,4,2,619.99,0.05,"2017-04-17",1
715,846,3,1,416.99,0.1,"2017-04-17",1
716,217,3,1,429.0,0.07,"2016-05-11",1
716,217,2,2,1549.0,0.1,"2016-05-11",1
716,217,1,1,449.0,0.1,"2016-05-11",1
717,413,1,2,1799.99,0.05,"2016-09-02",1
717,413,2,1,499.99,0.1,"2016-09-02",1
717,413,3,1,2999.99,0.07,"2016-09-02",1
718,916,1,1,209.99,0.2,"2017-05-28",1
719,589,1,2,529.99,0.05,"2016-12-06",1
720,1153,1,1,551.99,0.1,"2017-09-30",1
720,1153,2,2,469.99,0.05,"2017-09-30",1
721,505,1,1,599.99,0.2,"2016-10-14",1
722,957,1,2,449.99,0.05,"2017-06-17",1
722,957,3,2,659.99,0.05,"2017-06-17",1
722,957,4,1,250.99,0.07,"2017-06-17",1
722,957,2,2,269.99,0.07,"2017-06-17",1
722,957,5,1,470.99,0.05,"2017-06-17",1
723,992,5,1,3999.99,0.05,"2017-07-07",1
723,992,3,1,599.99,0.2,"2017-07-07",1
723,992,1,1,869.99,0.07,"2017-07-07",1
723,992,4,2,339.99,0.2,"2017-07-07",1
723,992,2,1,489.99,0.1,"2017-07-07",1
724,522,1,2,2899.99,0.07,"2016-10-23",1
724,522,2,2,269.99,0.07,"2016-10-23",1
724,522,3,1,269.99,0.05,"2016-10-23",1
725,820,1,1,416.99,0.05,"2017-04-05",1
726,434,1,1,269.99,0.05,"2016-09-13",1
726,434,2,1,599.99,0.1,"2016-09-13",1
726,434,3,1,2999.99,0.2,"2016-09-13",1
726,434,4,2,1680.99,0.07,"2016-09-13",1
726,434,5,2,449.0,0.05,"2016-09-13",1
727,195,3,2,1320.99,0.2,"2016-04-28",1
727,195,4,2,2899.99,0.2,"2016-04-28",1
727,195,5,2,269.99,0.1,"2016-04-28",1
727,195,1,1,449.0,0.2,"2016-04-28",1
727,195,2,1,269.99,0.05,"2016-04-28",1
728,192,3,1,749.99,0.05,"2016-04-27",1
728,192,1,2,1799.99,0.1,"2016-04-27",1
728,192,5,2,1549.0,0.2,"2016-04-27",1
728,192,2,1,499.99,0.07,"2016-04-27",1
728,192,4,2,549.99,0.07,"2016-04-27",1
729,650,1,1,999.99,0.2,"2017-01-11",1
730,1210,1,1,599.99,0.1,"2017-10-26",1
730,1210,5,2,832.99,0.05,"2017-10-26",1
730,1210,4,1,109.99,0.1,"2017-10-26",1
730,1210,3,2,647.99,0.05,"2017-10-26",1
730,1210,2,2,469.99,0.07,"2017-10-26",1
731,751,1,2,869.99,0.05,"2017-03-05",1
732,294,3,2,3999.99,0.05,"2016-07-01",1
732,294,4,2,499.99,0.2,"2016-07-01",1
732,294,2,1,269.99,0.2,"2016-07-01",1
732,294,1,1,449.0,0.2,"2016-07-01",1
733,674,1,2,599.99,0.2,"2017-01-27",1
734,1271,1,2,499.99,0.1,"2017-11-27",1
734,1271,4,2,469.99,0.07,"2017-11-27",1
734,1271,3,2,189.99,0.07,"2017-11-27",1
734,1271,2,2,5999.99,0.07,"2017-11-27",1
735,1108,3,1,533.99,0.07,"2017-09-03",1
735,1108,1,2,869.99,0.05,"2017-09-03",1
735,1108,2,1,489.99,0.07,"2017-09-03",1
736,941,1,1,499.99,0.1,"2017-06-12",1
736,941,3,2,1680.99,0.07,"2017-06-12",1
736,941,2,2,489.99,0.05,"2017-06-12",1
737,233,4,2,529.99,0.07,"2016-05-21",1
737,233,3,1,549.99,0.2,"2016-05-21",1
737,233,2,2,599.99,0.1,"2016-05-21",1
737,233,1,1,269.99,0.1,"2016-05-21",1
738,1466,4,2,1499.99,0.05,"2018-03-26",1
738,1466,3,2,1349.0,0.2,"2018-03-26",1
738,1466,2,1,2999.99,0.05,"2018-03-26",1
738,1466,1,2,899.99,0.07,"2018-03-26",1
739,548,2,2,1680.99,0.07,"2016-11-11",1
739,548,1,1,1799.99,0.1,"2016-11-11",1
740,117,4,1,449.0,0.05,"2016-03-10",1
740,117,3,1,269.99,0.2,"2016-03-10",1
740,117,2,1,599.99,0.05,"2016-03-10",1
740,117,1,2,269.99,0.2,"2016-03-10",1
741,683,1,2,749.99,0.1,"2017-01-29",1
742,229,2,2,1320.99,0.1,"2016-05-19",1
742,229,3,1,1799.99,0.2,"2016-05-19",1
742,229,1,2,499.99,0.2,"2016-05-19",1
743,206,1,1,499.99,0.05,"2016-05-04",1
743,206,2,1,599.99,0.2,"2016-05-04",1
744,1435,2,1,999.99,0.2,"2018-03-14",1
744,1435,3,1,1559.99,0.1,"2018-03-14",1
744,1435,4,1,799.99,0.07,"2018-03-14",1
744,1435,1,2,1599.99,0.07,"2018-03-14",1
745,669,1,2,599.99,0.07,"2017-01-23",1
745,669,2,1,619.99,0.07,"2017-01-23",1
746,46,1,1,429.0,0.1,"2016-01-29",1
747,1105,2,2,5499.99,0.2,"2017-09-01",1
747,1105,1,1,1559.99,0.05,"2017-09-01",1
747,1105,3,2,832.99,0.07,"2017-09-01",1
748,1014,2,2,869.99,0.05,"2017-07-19",1
748,1014,1,1,349.99,0.2,"2017-07-19",1
748,1014,4,1,2599.99,0.05,"2017-07-19",1
748,1014,3,2,1099.99,0.1,"2017-07-19",1
749,1119,3,1,481.99,0.2,"2017-09-10",1
749,1119,2,2,2699.99,0.05,"2017-09-10",1
749,1119,1,2,209.99,0.1,"2017-09-10",1
750,344,1,1,269.99,0.05,"2016-08-01",1
750,344,2,2,449.0,0.07,"2016-08-01",1
750,344,3,1,269.99,0.2,"2016-08-01",1
751,991,3,1,469.99,0.2,"2017-07-06",1
751,991,1,2,2999.99,0.2,"2017-07-06",1
751,991,2,1,402.99,0.2,"2017-07-06",1
752,1098,1,1,189.99,0.1,"2017-08-28",1
753,529,1,2,549.99,0.07,"2016-10-28",1
754,1456,4,1,289.99,0.1,"2018-03-20",1
754,1456,3,2,159.99,0.1,"2018-03-20",1
754,1456,2,1,639.99,0.07,"2018-03-20",1
754,1456,1,2,2799.99,0.05,"2018-03-20",1
754,1456,5,1,469.99,0.1,"2018-03-20",1
755,121,3,2,2899.99,0.1,"2016-03-14",1
755,121,4,2,549.99,0.07,"2016-03-14",1
755,121,5,2,749.99,0.05,"2016-03-14",1
755,121,2,2,269.99,0.1,"2016-03-14",1
755,121,1,1,1320.99,0.2,"2016-03-14",1
756,178,2,1,549.99,0.05,"2016-04-16",1
756,178,1,2,1549.0,0.2,"2016-04-16",1
756,178,3,1,999.99,0.1,"2016-04-16",1
756,178,4,1,449.0,0.07,"2016-04-16",1
757,1146,1,1,832.99,0.07,"2017-09-25",1
757,1146,2,1,489.99,0.2,"2017-09-25",1
757,1146,3,1,1680.99,0.2,"2017-09-25",1
758,370,1,2,499.99,0.05,"2016-08-15",1
758,370,2,2,2899.99,0.1,"2016-08-15",1
759,536,4,1,269.99,0.07,"2016-10-31",1
759,536,3,2,549.99,0.05,"2016-10-31",1
759,536,2,1,749.99,0.1,"2016-10-31",1
759,536,1,1,269.99,0.1,"2016-10-31",1
760,199,1,2,499.99,0.05,"2016-05-01",1
760,199,2,2,449.0,0.07,"2016-05-01",1
760,199,3,1,2899.99,0.2,"2016-05-01",1
761,1330,5,1,279.99,0.1,"2018-01-04",1
761,1330,4,2,489.99,0.05,"2018-01-04",1
761,1330,3,2,429.99,0.2,"2018-01-04",1
761,1330,2,2,679.99,0.05,"2018-01-04",1
761,1330,1,1,479.99,0.2,"2018-01-04",1
762,684,2,1,469.99,0.1,"2017-01-31",1
762,684,1,1,5499.99,0.07,"2017-01-31",1
763,149,2,2,269.99,0.07,"2016-03-28",1
763,149,1,2,549.99,0.07,"2016-03-28",1
764,269,4,1,999.99,0.05,"2016-06-12",1
764,269,3,1,449.0,0.05,"2016-06-12",1
764,269,2,2,299.99,0.07,"2016-06-12",1
764,269,1,1,1320.99,0.07,"2016-06-12",1
765,1368,3,1,4499.99,0.2,"2018-01-27",1
765,1368,1,1,250.99,0.1,"2018-01-27",1
765,1368,2,2,489.99,0.07,"2018-01-27",1
766,123,1,2,549.99,0.1,"2016-03-15",1
767,52,1,1,499.99,0.07,"2016-02-03",1
768,1225,3,2,469.99,0.1,"2017-11-04",1
768,1225,2,2,2599.99,0.1,"2017-11-04",1
768,1225,1,1,1099.99,0.1,"2017-11-04",1
769,923,2,1,469.99,0.1,"2017-05-31",1
769,923,1,2,439.99,0.05,"2017-05-31",1
770,666,2,1,1499.99,0.05,"2017-01-21",1
770,666,1,2,489.99,0.2,"2017-01-21",1
771,1178,1,1,1409.99,0.07,"2017-10-12",1
771,1178,2,1,799.99,0.2,"2017-10-12",1
771,1178,3,1,449.99,0.05,"2017-10-12",1
771,1178,4,2,269.99,0.05,"2017-10-12",1
772,789,2,2,209.99,0.07,"2017-03-19",1
772,789,1,2,489.99,0.2,"2017-03-19",1
773,530,3,2,469.99,0.2,"2016-10-28",1
773,530,2,1,2899.99,0.07,"2016-10-28",1
773,530,1,2,749.99,0.05,"2016-10-28",1
774,1268,4,1,489.99,0.07,"2017-11-26",1
774,1268,1,2,449.99,0.07,"2017-11-26",1
774,1268,2,2,189.99,0.07,"2017-11-26",1
774,1268,3,2,2599.99,0.2,"2017-11-26",1
775,855,1,1,449.0,0.1,"2017-04-22",1
775,855,3,1,209.99,0.2,"2017-04-22",1
775,855,2,2,209.99,0.2,"2017-04-22",1
776,849,1,1,416.99,0.2,"2017-04-19",1
777,1048,2,1,379.99,0.1,"2017-08-08",1
777,1048,3,1,249.99,0.05,"2017-08-08",1
777,1048,1,2,999.99,0.1,"2017-08-08",1
778,1288,4,2,429.0,0.07,"2017-12-07",1
778,1288,1,1,749.99,0.2,"2017-12-07",1
778,1288,2,2,489.99,0.2,"2017-12-07",1
778,1288,3,2,3499.99,0.1,"2017-12-07",1
779,333,2,2,1799.99,0.05,"2016-07-25",1
779,333,1,2,449.0,0.07,"2016-07-25",1
779,333,3,1,999.99,0.2,"2016-07-25",1
780,288,2,1,1549.0,0.1,"2016-06-25",1
780,288,1,1,2899.99,0.2,"2016-06-25",1
780,288,3,2,3999.99,0.05,"2016-06-25",1
781,919,2,1,539.99,0.1,"2017-05-30",1
781,919,1,1,3999.99,0.07,"2017-05-30",1
782,1058,3,1,551.99,0.07,"2017-08-13",1
782,1058,2,2,999.99,0.05,"2017-08-13",1
782,1058,1,1,5299.99,0.1,"2017-08-13",1
783,1214,5,2,250.99,0.2,"2017-10-28",1
783,1214,4,2,799.99,0.1,"2017-10-28",1
783,1214,3,1,269.99,0.05,"2017-10-28",1
783,1214,2,1,3999.99,0.2,"2017-10-28",1
783,1214,1,2,2999.99,0.05,"2017-10-28",1
784,877,2,1,551.99,0.1,"2017-05-06",1
784,877,1,1,749.99,0.07,"2017-05-06",1
785,497,1,2,499.99,0.07,"2016-10-10",1
786,122,1,1,599.99,0.1,"2016-03-14",1
787,1149,5,1,249.99,0.1,"2017-09-27",1
787,1149,1,2,489.99,0.07,"2017-09-27",1
787,1149,2,1,1499.99,0.05,"2017-09-27",1
787,1149,3,1,4999.99,0.05,"2017-09-27",1
787,1149,4,1,329.99,0.2,"2017-09-27",1
788,213,1,1,269.99,0.1,"2016-05-08",1
789,1154,1,1,429.0,0.2,"2017-09-30",1
789,1154,2,1,1559.99,0.07,"2017-09-30",1
789,1154,3,2,250.99,0.2,"2017-09-30",1
790,676,2,2,481.99,0.07,"2017-01-28",1
790,676,3,1,549.99,0.1,"2017-01-28",1
790,676,4,1,999.99,0.2,"2017-01-28",1
790,676,1,1,659.99,0.2,"2017-01-28",1
791,436,2,1,299.99,0.2,"2016-09-16",1
791,436,1,1,999.99,0.05,"2016-09-16",1
792,583,1,2,529.99,0.2,"2016-12-04",1
793,1078,2,2,1559.99,0.2,"2017-08-19",1
793,1078,5,2,619.99,0.2,"2017-08-19",1
793,1078,4,2,1549.0,0.1,"2017-08-19",1
793,1078,3,1,529.99,0.07,"2017-08-19",1
793,1078,1,2,299.99,0.07,"2017-08-19",1
794,785,1,2,2599.99,0.2,"2017-03-18",1
794,785,2,1,4999.99,0.07,"2017-03-18",1
794,785,3,1,499.99,0.07,"2017-03-18",1
795,317,1,1,1549.0,0.2,"2016-07-17",1
795,317,2,1,269.99,0.05,"2016-07-17",1
795,317,3,1,529.99,0.05,"2016-07-17",1
795,317,4,2,269.99,0.2,"2016-07-17",1
796,493,1,1,529.99,0.05,"2016-10-09",1
796,493,2,2,449.0,0.05,"2016-10-09",1
796,493,3,1,599.99,0.05,"2016-10-09",1
797,71,1,2,599.99,0.05,"2016-02-11",1
797,71,2,1,549.99,0.2,"2016-02-11",1
797,71,3,1,449.0,0.1,"2016-02-11",1
798,1112,1,2,416.99,0.05,"2017-09-05",1
798,1112,2,1,2299.99,0.07,"2017-09-05",1
798,1112,3,2,1320.99,0.1,"2017-09-05",1
798,1112,4,2,189.99,0.07,"2017-09-05",1
798,1112,5,2,2999.99,0.1,"2017-09-05",1
799,1015,4,1,269.99,0.2,"2017-07-19",1
799,1015,3,2,339.99,0.1,"2017-07-19",1
799,1015,2,2,749.99,0.2,"2017-07-19",1
799,1015,1,2,469.99,0.1,"2017-07-19",1
800,281,2,2,269.99,0.1,"2016-06-21",1
800,281,1,1,269.99,0.07,"2016-06-21",1
800,281,3,2,3999.99,0.07,"2016-06-21",1
801,255,4,1,269.99,0.07,"2016-06-03",1
801,255,3,2,749.99,0.2,"2016-06-03",1
801,255,2,1,269.99,0.2,"2016-06-03",1
801,255,1,2,1320.99,0.1,"2016-06-03",1
802,243,1,2,499.99,0.05,"2016-05-27",1
802,243,2,2,449.0,0.07,"2016-05-27",1
802,243,3,2,3999.99,0.05,"2016-05-27",1
803,1220,1,2,5299.99,0.1,"2017-10-31",1
803,1220,2,1,3499.99,0.2,"2017-10-31",1
803,1220,3,2,329.99,0.2,"2017-10-31",1
804,932,1,1,439.99,0.05,"2017-06-07",1
805,714,1,2,209.99,0.2,"2017-02-14",1
806,342,3,2,599.99,0.1,"2016-07-31",1
806,342,1,1,599.99,0.07,"2016-07-31",1
806,342,2,1,2999.99,0.2,"2016-07-31",1
807,1215,2,2,1549.0,0.07,"2017-10-28",1
807,1215,1,2,749.99,0.1,"2017-10-28",1
808,447,2,1,999.99,0.1,"2016-09-20",1
808,447,3,1,1799.99,0.07,"2016-09-20",1
808,447,1,2,2899.99,0.05,"2016-09-20",1
809,677,1,1,599.99,0.07,"2017-01-28",1
809,677,2,2,3999.99,0.07,"2017-01-28",1
809,677,4,2,349.99,0.05,"2017-01-28",1
809,677,3,2,533.99,0.07,"2017-01-28",1
809,677,5,2,3199.99,0.1,"2017-01-28",1
810,1137,1,1,2499.99,0.2,"2017-09-20",1
810,1137,4,2,416.99,0.07,"2017-09-20",1
810,1137,3,2,109.99,0.2,"2017-09-20",1
810,1137,2,2,4999.99,0.2,"2017-09-20",1
811,816,2,2,489.99,0.2,"2017-04-03",1
811,816,1,2,599.99,0.1,"2017-04-03",1
812,1079,1,2,659.99,0.07,"2017-08-19",1
813,35,5,1,269.99,0.07,"2016-01-22",1
813,35,4,2,269.99,0.07,"2016-01-22",1
813,35,3,1,1320.99,0.2,"2016-01-22",1
813,35,2,2,599.99,0.05,"2016-01-22",1
813,35,1,1,449.0,0.05,"2016-01-22",1
814,624,2,1,599.99,0.07,"2016-12-24",1
814,624,3,1,269.99,0.07,"2016-12-24",1
814,624,4,2,269.99,0.2,"2016-12-24",1
814,624,1,2,269.99,0.05,"2016-12-24",1
815,208,5,2,1549.0,0.05,"2016-05-06",1
815,208,1,2,469.99,0.05,"2016-05-06",1
815,208,2,2,2899.99,0.07,"2016-05-06",1
815,208,3,1,999.99,0.05,"2016-05-06",1
815,208,4,1,549.99,0.2,"2016-05-06",1
816,1474,2,1,999.99,0.05,"2018-03-30",1
816,1474,1,1,899.99,0.2,"2018-03-30",1
817,532,2,2,599.99,0.2,"2016-10-29",1
817,532,1,2,429.0,0.07,"2016-10-29",1
817,532,3,1,549.99,0.1,"2016-10-29",1
818,1380,2,2,429.99,0.07,"2018-02-05",1
818,1380,1,2,899.99,0.1,"2018-02-05",1
819,578,4,2,1799.99,0.2,"2016-11-27",1
819,578,3,2,449.0,0.05,"2016-11-27",1
819,578,2,2,499.99,0.2,"2016-11-27",1
819,578,1,1,269.99,0.07,"2016-11-27",1
820,1446,3,2,899.99,0.05,"2018-03-17",1
820,1446,2,2,639.99,0.05,"2018-03-17",1
820,1446,1,1,319.99,0.05,"2018-03-17",1
821,1309,1,1,346.99,0.05,"2017-12-22",1
821,1309,2,2,189.99,0.2,"2017-12-22",1
822,1451,1,1,1469.99,0.05,"2018-03-19",1
823,602,2,2,1320.99,0.07,"2016-12-09",1
823,602,1,2,529.99,0.05,"2016-12-09",1
824,1300,2,2,4999.99,0.05,"2017-12-15",1
824,1300,1,2,339.99,0.07,"2017-12-15",1
825,376,1,2,749.99,0.07,"2016-08-17",1
825,376,2,2,299.99,0.1,"2016-08-17",1
826,1171,1,2,249.99,0.2,"2017-10-05",1
826,1171,2,2,209.99,0.07,"2017-10-05",1
826,1171,3,2,1549.0,0.07,"2017-10-05",1
827,487,1,1,469.99,0.2,"2016-10-06",1
828,1094,4,1,416.99,0.2,"2017-08-25",1
828,1094,3,1,549.99,0.1,"2017-08-25",1
828,1094,2,1,1680.99,0.1,"2017-08-25",1
828,1094,1,1,416.99,0.1,"2017-08-25",1
829,873,1,2,469.99,0.1,"2017-05-03",1
830,889,1,2,549.99,0.1,"2017-05-14",1
831,506,1,1,499.99,0.1,"2016-10-14",1
831,506,2,1,3999.99,0.07,"2016-10-14",1
832,733,3,2,489.99,0.1,"2017-02-26",1
832,733,2,1,2699.99,0.2,"2017-02-26",1
832,733,1,1,109.99,0.05,"2017-02-26",1
833,574,4,2,299.99,0.1,"2016-11-26",1
833,574,1,1,599.99,0.05,"2016-11-26",1
833,574,2,2,269.99,0.1,"2016-11-26",1
833,574,3,2,549.99,0.1,"2016-11-26",1
833,574,5,2,1680.99,0.05,"2016-11-26",1
834,363,4,1,599.99,0.2,"2016-08-11",1
834,363,3,1,529.99,0.1,"2016-08-11",1
834,363,2,1,269.99,0.07,"2016-08-11",1
834,363,1,2,269.99,0.1,"2016-08-11",1
